Email,TicketCategory,DaysToResolve,Escalated
nancy.webb@company.com,PTO Request,11,0
nancy.webb@company.com,PTO Request,0,0
daniel.freeman@company.com,Policy Question,2,0
daniel.freeman@company.com,IT Access,0,0
daniel.freeman@company.com,Manager Escalation,7,0
jacob.williams@company.com,Manager Escalation,0,0
jacob.williams@company.com,Manager Escalation,1,1
jesse.williams@company.com,Policy Question,1,0
jesse.williams@company.com,IT Access,4,0
jesse.williams@company.com,Benefits,1,0
mrs.boyd@company.com,Benefits,5,0
sandy.baker@company.com,Policy Question,0,0
sandy.baker@company.com,IT Access,0,1
sandy.baker@company.com,Comp Inquiry,1,0
sandy.baker@company.com,Manager Escalation,1,0
sandy.baker@company.com,Benefits,8,0
sandy.baker@company.com,PTO Request,1,1
sandy.baker@company.com,Payroll,3,0
sandy.baker@company.com,PTO Request,3,0
carrie.valdez@company.com,PTO Request,1,0
carrie.valdez@company.com,Benefits,1,0
carrie.valdez@company.com,Manager Escalation,0,0
matthew.houston@company.com,PTO Request,0,0
matthew.houston@company.com,Payroll,0,0
jamie.solomon@company.com,Benefits,3,0
jamie.solomon@company.com,Payroll,0,0
jamie.solomon@company.com,IT Access,2,1
jamie.solomon@company.com,Benefits,10,0
jamie.solomon@company.com,Policy Question,2,0
jamie.solomon@company.com,Payroll,1,0
jamie.solomon@company.com,Benefits,1,0
jamie.solomon@company.com,Benefits,1,1
heather.parrish@company.com,Manager Escalation,0,0
heather.parrish@company.com,PTO Request,7,0
heather.parrish@company.com,IT Access,1,0
heather.parrish@company.com,Policy Question,2,0
mr.shaw@company.com,IT Access,0,0
mr.shaw@company.com,PTO Request,1,0
christopher.jones@company.com,Comp Inquiry,0,0
christopher.jones@company.com,Payroll,9,0
christopher.jones@company.com,Manager Escalation,1,1
christopher.jones@company.com,IT Access,1,0
christine.lopez@company.com,Benefits,6,0
christine.lopez@company.com,PTO Request,0,0
christine.lopez@company.com,IT Access,3,0
christine.lopez@company.com,Payroll,1,1
mitchell.wilson@company.com,Comp Inquiry,12,1
mitchell.wilson@company.com,Benefits,0,0
mitchell.wilson@company.com,Benefits,3,0
mitchell.wilson@company.com,Manager Escalation,3,0
mitchell.wilson@company.com,IT Access,2,0
mitchell.wilson@company.com,Manager Escalation,3,0
mitchell.wilson@company.com,PTO Request,1,0
robert.cortez@company.com,Policy Question,3,0
robert.cortez@company.com,Payroll,1,0
mr.martin@company.com,PTO Request,1,0
mr.martin@company.com,Benefits,1,1
mr.martin@company.com,Manager Escalation,3,0
mr.martin@company.com,Policy Question,0,0
mr.martin@company.com,Payroll,2,0
mr.martin@company.com,Manager Escalation,8,0
alison.williams@company.com,Policy Question,6,0
alison.williams@company.com,Payroll,0,0
alison.williams@company.com,Payroll,2,1
alison.williams@company.com,IT Access,0,0
alison.williams@company.com,Manager Escalation,3,1
alison.williams@company.com,Comp Inquiry,10,1
alison.williams@company.com,Payroll,1,1
candace.soto@company.com,Policy Question,1,0
candace.soto@company.com,Manager Escalation,1,0
candace.soto@company.com,Benefits,5,1
kenneth.brown@company.com,Comp Inquiry,1,0
kenneth.brown@company.com,Policy Question,0,0
kenneth.brown@company.com,Benefits,1,0
christopher.mullen@company.com,Payroll,0,0
christopher.mullen@company.com,IT Access,6,0
christopher.mullen@company.com,Policy Question,0,1
christopher.mullen@company.com,PTO Request,0,0
christopher.mullen@company.com,PTO Request,0,0
christopher.mullen@company.com,Comp Inquiry,0,0
christopher.mullen@company.com,PTO Request,1,0
christopher.mullen@company.com,Payroll,0,0
kristy.smith@company.com,Payroll,4,1
kristy.smith@company.com,Payroll,2,0
mary.campbell@company.com,Policy Question,3,0
mary.campbell@company.com,Policy Question,5,0
mary.campbell@company.com,Benefits,0,0
mary.campbell@company.com,Manager Escalation,0,0
mary.campbell@company.com,Benefits,1,0
mary.campbell@company.com,Comp Inquiry,0,0
mary.campbell@company.com,Manager Escalation,5,0
jerry.haney@company.com,IT Access,12,0
jerry.haney@company.com,Payroll,0,0
jerry.haney@company.com,PTO Request,11,0
carolyn.greer@company.com,Payroll,1,0
carolyn.greer@company.com,Manager Escalation,1,0
carolyn.greer@company.com,Manager Escalation,1,0
carolyn.greer@company.com,Policy Question,1,0
carolyn.greer@company.com,Benefits,2,1
carolyn.greer@company.com,PTO Request,9,0
carolyn.greer@company.com,Policy Question,2,0
carolyn.greer@company.com,PTO Request,0,1
rebecca.hoover@company.com,IT Access,3,0
rebecca.hoover@company.com,IT Access,0,0
rebecca.hoover@company.com,PTO Request,0,0
rebecca.hoover@company.com,Manager Escalation,4,1
matthew.baker@company.com,Payroll,0,0
matthew.baker@company.com,Comp Inquiry,2,1
matthew.baker@company.com,IT Access,0,0
matthew.baker@company.com,IT Access,1,0
matthew.baker@company.com,Comp Inquiry,1,0
matthew.baker@company.com,Comp Inquiry,5,0
matthew.baker@company.com,Benefits,3,0
matthew.baker@company.com,Benefits,2,0
grace.chavez@company.com,PTO Request,2,0
grace.chavez@company.com,Payroll,2,0
grace.chavez@company.com,Benefits,0,1
grace.chavez@company.com,Comp Inquiry,4,0
grace.chavez@company.com,Comp Inquiry,0,0
grace.chavez@company.com,PTO Request,8,0
grace.chavez@company.com,Comp Inquiry,2,0
grace.chavez@company.com,PTO Request,0,0
crystal.cruz@company.com,PTO Request,0,0
crystal.cruz@company.com,PTO Request,0,0
crystal.cruz@company.com,PTO Request,6,0
crystal.cruz@company.com,IT Access,1,0
dale.heath@company.com,Benefits,4,0
dale.heath@company.com,Policy Question,0,0
dale.heath@company.com,Policy Question,1,0
dale.heath@company.com,Payroll,1,0
dale.heath@company.com,Manager Escalation,1,0
dale.heath@company.com,Benefits,0,1
jennifer.hernandez@company.com,Comp Inquiry,3,0
jennifer.hernandez@company.com,Policy Question,10,1
jennifer.hernandez@company.com,Comp Inquiry,1,1
jennifer.hernandez@company.com,Payroll,7,0
jennifer.hernandez@company.com,IT Access,1,0
jennifer.hernandez@company.com,Payroll,3,0
jennifer.hernandez@company.com,Manager Escalation,6,1
john.mendez@company.com,Manager Escalation,0,1
john.mendez@company.com,Manager Escalation,8,0
john.mendez@company.com,Manager Escalation,0,0
john.mendez@company.com,PTO Request,4,0
richard.gordon@company.com,Payroll,6,0
richard.gordon@company.com,PTO Request,5,0
john.anderson@company.com,Manager Escalation,2,1
john.anderson@company.com,Manager Escalation,2,0
john.anderson@company.com,Payroll,8,0
john.anderson@company.com,PTO Request,1,0
john.anderson@company.com,Policy Question,3,1
john.anderson@company.com,Comp Inquiry,0,0
samantha.prince@company.com,PTO Request,2,0
samantha.prince@company.com,PTO Request,0,0
marie.boyd@company.com,IT Access,6,0
andrew.moreno@company.com,Manager Escalation,7,0
robert.clarke@company.com,Comp Inquiry,3,0
robert.clarke@company.com,Comp Inquiry,14,0
robert.clarke@company.com,PTO Request,3,0
robert.clarke@company.com,Benefits,2,1
robert.clarke@company.com,PTO Request,1,1
kevin.figueroa@company.com,IT Access,0,1
kevin.figueroa@company.com,Comp Inquiry,2,1
kevin.figueroa@company.com,Benefits,7,0
kevin.figueroa@company.com,Comp Inquiry,0,0
kevin.figueroa@company.com,Policy Question,3,0
kevin.figueroa@company.com,Benefits,3,0
kevin.figueroa@company.com,PTO Request,0,1
kevin.figueroa@company.com,Benefits,3,0
melissa.davis@company.com,PTO Request,0,0
melissa.davis@company.com,PTO Request,3,0
melissa.davis@company.com,PTO Request,3,0
john.hall@company.com,Comp Inquiry,1,0
john.hall@company.com,Comp Inquiry,5,0
john.hall@company.com,Manager Escalation,0,0
john.hall@company.com,Manager Escalation,0,0
john.hall@company.com,Manager Escalation,0,0
diane.mcdowell@company.com,Payroll,1,0
diane.mcdowell@company.com,Manager Escalation,3,0
colin.fletcher@company.com,Policy Question,6,1
colin.fletcher@company.com,Manager Escalation,1,0
colin.fletcher@company.com,Policy Question,0,0
laura.wilson@company.com,Payroll,2,1
laura.wilson@company.com,Policy Question,6,0
laura.wilson@company.com,Manager Escalation,5,1
laura.wilson@company.com,Payroll,0,0
laura.wilson@company.com,Comp Inquiry,0,0
laura.wilson@company.com,Comp Inquiry,2,0
laura.wilson@company.com,IT Access,1,1
laura.wilson@company.com,Manager Escalation,1,0
laura.wilson@company.com,Benefits,11,0
matthew.watts@company.com,PTO Request,3,0
jack.moore@company.com,Manager Escalation,0,0
jack.moore@company.com,Benefits,2,0
jack.moore@company.com,Payroll,0,0
dawn.wyatt@company.com,Manager Escalation,0,0
dawn.wyatt@company.com,Manager Escalation,0,0
dawn.wyatt@company.com,Payroll,0,0
dawn.wyatt@company.com,Policy Question,0,0
dawn.wyatt@company.com,Benefits,3,0
dawn.wyatt@company.com,Benefits,2,0
dawn.wyatt@company.com,Manager Escalation,1,0
dawn.wyatt@company.com,Payroll,0,0
jacob.hill@company.com,Manager Escalation,20,0
jacob.hill@company.com,Manager Escalation,1,0
nicole.gutierrez@company.com,Comp Inquiry,1,0
nicole.gutierrez@company.com,IT Access,5,0
nicole.gutierrez@company.com,PTO Request,0,0
karen.wood@company.com,Benefits,2,0
karen.wood@company.com,PTO Request,6,0
karen.wood@company.com,Benefits,0,0
karen.wood@company.com,Benefits,2,0
karen.wood@company.com,IT Access,0,0
karen.wood@company.com,Payroll,3,1
dawn.parker@company.com,Benefits,2,0
dawn.parker@company.com,Manager Escalation,0,0
dawn.parker@company.com,Manager Escalation,0,0
dawn.parker@company.com,Payroll,6,0
dawn.parker@company.com,Payroll,0,0
dawn.parker@company.com,IT Access,1,1
dawn.parker@company.com,PTO Request,0,0
michael.fitzgerald@company.com,Comp Inquiry,2,0
michael.fitzgerald@company.com,Benefits,7,0
mary.adkins@company.com,Payroll,4,0
mary.adkins@company.com,Policy Question,3,0
mary.adkins@company.com,Payroll,5,0
mary.adkins@company.com,Manager Escalation,0,0
mary.adkins@company.com,Payroll,3,0
mary.adkins@company.com,Comp Inquiry,2,0
mary.adkins@company.com,Manager Escalation,4,0
mary.adkins@company.com,PTO Request,1,0
mary.adkins@company.com,PTO Request,7,1
michael.martin@company.com,PTO Request,0,0
michael.martin@company.com,Benefits,1,0
michael.martin@company.com,Comp Inquiry,4,1
michael.martin@company.com,Benefits,0,0
michael.martin@company.com,Policy Question,0,0
michael.martin@company.com,Benefits,5,0
melissa.mann@company.com,IT Access,0,1
melissa.mann@company.com,IT Access,0,0
melissa.mann@company.com,Payroll,0,0
melissa.mann@company.com,Policy Question,0,0
vincent.smith@company.com,Manager Escalation,3,1
vincent.smith@company.com,PTO Request,3,0
vincent.smith@company.com,PTO Request,0,0
vincent.smith@company.com,IT Access,0,0
vincent.smith@company.com,Benefits,0,0
vincent.smith@company.com,Manager Escalation,0,0
vincent.smith@company.com,Manager Escalation,2,0
charles.frost@company.com,PTO Request,9,0
charles.frost@company.com,Policy Question,1,0
charles.frost@company.com,Policy Question,0,0
charles.frost@company.com,Payroll,3,0
austin.walker@company.com,Manager Escalation,4,0
austin.walker@company.com,Manager Escalation,0,0
austin.walker@company.com,Payroll,2,1
austin.walker@company.com,Benefits,2,0
andrew.cruz@company.com,PTO Request,1,1
andrew.cruz@company.com,IT Access,3,0
andrew.cruz@company.com,Manager Escalation,7,0
andrew.cruz@company.com,Manager Escalation,9,0
andrew.cruz@company.com,IT Access,0,0
andrew.cruz@company.com,PTO Request,0,0
miss.dawson@company.com,Policy Question,3,0
miss.dawson@company.com,PTO Request,1,1
miss.dawson@company.com,PTO Request,5,1
theresa.wilkins@company.com,Comp Inquiry,4,0
theresa.wilkins@company.com,Benefits,0,1
theresa.wilkins@company.com,Manager Escalation,2,0
theresa.wilkins@company.com,PTO Request,1,0
theresa.wilkins@company.com,PTO Request,19,0
theresa.wilkins@company.com,Benefits,1,0
jessica.harris@company.com,Payroll,1,1
regina.mitchell@company.com,Benefits,0,0
regina.mitchell@company.com,Comp Inquiry,2,1
regina.mitchell@company.com,Manager Escalation,1,0
christopher.johnson@company.com,Manager Escalation,9,0
christopher.johnson@company.com,Manager Escalation,0,0
christopher.johnson@company.com,Manager Escalation,1,0
aaron.moore@company.com,Manager Escalation,10,0
aaron.moore@company.com,IT Access,6,0
aaron.moore@company.com,Manager Escalation,6,0
aaron.moore@company.com,Payroll,4,0
penny.md@company.com,Payroll,0,0
penny.md@company.com,Comp Inquiry,0,0
kelly.mclaughlin@company.com,IT Access,1,0
kelly.mclaughlin@company.com,Payroll,0,1
brandon.mitchell@company.com,Manager Escalation,2,0
brandon.mitchell@company.com,PTO Request,6,0
brandon.mitchell@company.com,Policy Question,0,0
brandon.mitchell@company.com,IT Access,0,0
brandon.mitchell@company.com,Payroll,2,0
brandon.mitchell@company.com,Payroll,3,0
brandon.mitchell@company.com,Benefits,2,0
brandon.mitchell@company.com,Benefits,7,0
brandon.mitchell@company.com,Policy Question,0,0
brandon.mitchell@company.com,IT Access,0,0
brandon.mitchell@company.com,Policy Question,11,0
brandon.mitchell@company.com,Policy Question,2,0
brandon.mitchell@company.com,PTO Request,0,0
brandon.mitchell@company.com,IT Access,1,0
brandon.mitchell@company.com,Manager Escalation,2,0
suzanne.bailey@company.com,Policy Question,6,0
suzanne.bailey@company.com,Manager Escalation,7,0
suzanne.bailey@company.com,Manager Escalation,5,0
suzanne.bailey@company.com,PTO Request,2,0
suzanne.bailey@company.com,IT Access,3,0
suzanne.bailey@company.com,PTO Request,4,0
suzanne.bailey@company.com,Policy Question,0,0
suzanne.bailey@company.com,Payroll,6,0
suzanne.bailey@company.com,Policy Question,8,0
suzanne.bailey@company.com,Manager Escalation,0,1
destiny.obrien@company.com,Benefits,0,0
destiny.obrien@company.com,Payroll,4,0
destiny.obrien@company.com,IT Access,0,1
timothy.andrews@company.com,Payroll,2,0
timothy.andrews@company.com,IT Access,5,0
timothy.andrews@company.com,Manager Escalation,6,0
timothy.andrews@company.com,Benefits,4,0
jason.rodriguez@company.com,IT Access,1,0
jason.rodriguez@company.com,IT Access,8,0
jason.rodriguez@company.com,Policy Question,0,0
jason.rodriguez@company.com,Comp Inquiry,0,0
jason.rodriguez@company.com,Comp Inquiry,1,0
jason.rodriguez@company.com,PTO Request,3,0
jason.rodriguez@company.com,Policy Question,1,0
edward.arroyo@company.com,PTO Request,0,0
edward.arroyo@company.com,IT Access,1,1
edward.arroyo@company.com,Benefits,3,0
edward.arroyo@company.com,IT Access,5,0
tina.walter@company.com,PTO Request,11,1
tina.walter@company.com,IT Access,2,0
tina.walter@company.com,Policy Question,3,0
tina.walter@company.com,Benefits,2,1
laura.benson@company.com,Manager Escalation,5,0
laura.benson@company.com,IT Access,0,1
laura.benson@company.com,Benefits,0,0
laura.benson@company.com,Policy Question,0,0
laura.benson@company.com,IT Access,1,0
kristine.carrillo@company.com,Benefits,7,0
kristine.carrillo@company.com,Policy Question,1,0
tonya.ellis@company.com,Benefits,7,0
tonya.ellis@company.com,Manager Escalation,1,0
tonya.ellis@company.com,Manager Escalation,0,1
tonya.ellis@company.com,Policy Question,1,0
tonya.ellis@company.com,IT Access,3,0
tonya.ellis@company.com,PTO Request,6,0
kevin.johnson@company.com,Payroll,4,0
kevin.johnson@company.com,Payroll,7,1
kevin.johnson@company.com,PTO Request,0,0
kevin.johnson@company.com,Policy Question,3,0
kevin.johnson@company.com,Comp Inquiry,2,0
austin.schultz@company.com,PTO Request,2,0
austin.schultz@company.com,Payroll,0,0
austin.schultz@company.com,Comp Inquiry,3,0
austin.schultz@company.com,Manager Escalation,1,1
megan.md@company.com,Policy Question,4,0
megan.md@company.com,PTO Request,0,1
megan.md@company.com,Policy Question,2,0
megan.md@company.com,IT Access,4,1
megan.md@company.com,IT Access,1,1
kelli.smith@company.com,PTO Request,11,1
kelli.smith@company.com,Policy Question,2,0
kelli.smith@company.com,Payroll,0,0
danielle.davis@company.com,IT Access,0,0
danielle.davis@company.com,PTO Request,5,1
danielle.davis@company.com,IT Access,2,0
danielle.davis@company.com,IT Access,3,0
samantha.jones@company.com,Manager Escalation,1,0
samantha.jones@company.com,PTO Request,1,0
samantha.jones@company.com,Benefits,1,0
karen.gomez@company.com,Benefits,0,0
karen.gomez@company.com,PTO Request,4,0
karen.gomez@company.com,Manager Escalation,2,1
karen.gomez@company.com,Payroll,2,0
debra.valentine@company.com,Manager Escalation,1,0
debra.valentine@company.com,IT Access,0,0
debra.valentine@company.com,Comp Inquiry,2,0
debra.valentine@company.com,PTO Request,8,0
debra.valentine@company.com,Payroll,7,0
debra.valentine@company.com,Comp Inquiry,3,0
debra.valentine@company.com,PTO Request,0,0
debra.valentine@company.com,PTO Request,5,1
debra.valentine@company.com,IT Access,0,0
debra.valentine@company.com,PTO Request,3,0
susan.porter@company.com,Benefits,6,0
susan.porter@company.com,Payroll,0,0
susan.porter@company.com,IT Access,1,0
susan.porter@company.com,Manager Escalation,2,0
susan.porter@company.com,PTO Request,3,0
brittney.rodriguez@company.com,Comp Inquiry,3,0
brittney.rodriguez@company.com,IT Access,3,1
brittney.rodriguez@company.com,PTO Request,1,1
brittney.rodriguez@company.com,Policy Question,2,0
brittney.rodriguez@company.com,Benefits,1,0
megan.alvarado@company.com,Manager Escalation,5,0
megan.alvarado@company.com,Comp Inquiry,0,1
megan.alvarado@company.com,IT Access,0,0
megan.alvarado@company.com,IT Access,6,0
pamela.weaver@company.com,IT Access,2,1
pamela.weaver@company.com,Comp Inquiry,2,1
pamela.weaver@company.com,PTO Request,1,0
pamela.weaver@company.com,Payroll,0,0
pamela.weaver@company.com,Manager Escalation,4,0
john.oliver@company.com,Policy Question,2,1
john.oliver@company.com,IT Access,2,0
john.oliver@company.com,IT Access,3,0
john.oliver@company.com,Comp Inquiry,0,0
john.oliver@company.com,Manager Escalation,0,1
john.oliver@company.com,Payroll,1,0
william.phd@company.com,Manager Escalation,2,0
william.phd@company.com,Benefits,0,0
